"a_index","b_date","c_rate"
"BMV","2012-04-17",0.076672104404
"BMV","2012-04-18",0.105749055813
"BMV","2012-04-19",0.083229813665
"BMV","2012-04-20",0.058799510004
"BMV","2012-04-23",0.051159816289
"BMV","2012-04-24",0.053601534793
"BMV","2012-04-25",0.056297156122
"BMV","2012-04-26",0.074801552814
"BMV","2012-04-27",0.06894956039
"BMV","2012-04-30",0.050443906376
"BMV","2012-05-01",0.050443906376
"BMV","2012-05-02",0.100122599101
"BMV","2012-05-03",0.096405228758
"BMV","2012-05-04",0.147645311837
"BMV","2012-05-07",0.181619256018
"BMV","2012-05-08",0.201312910285
"BMV","2012-05-09",0.165880840121
"BMV","2012-05-10",0.167298777919
"BMV","2012-05-11",0.189003436427
"BMV","2012-05-14",0.121459227468
"BMV","2012-05-15",0.065236051503
"BMV","2012-05-16",0.083873757025
"BMV","2012-05-17",0.071332022612
"BMV","2012-05-18",0.01314100605
"BMV","2012-05-21",0.028128969815
"BMV","2012-05-22",0.062004718408
"BMV","2012-05-23",0.070895522389
"BMV","2012-05-24",0.083468055804
"BMV","2012-05-25",0.086321934946
"BMV","2012-05-28",0.062678062678
"BMV","2012-05-29",0.061457061457
"BMV","2012-05-30",0.034761519806
"BMV","2012-05-31",0.026069246436
"BMV","2012-06-01",0.039479210415
"BMV","2012-06-04",0.02875
"BMV","2012-06-05",0.0175
"BMV","2012-06-06",0.038123167155
"BMV","2012-06-07",0.019859329747
"BMV","2012-06-08",0.036943744753
"BMV","2012-06-11",0.014492753623
"BMV","2012-06-12",0.014492753623
"BMV","2012-06-13",0.033735943358
"BMV","2012-06-14",0.029045643154
"BMV","2012-06-15",0.076794657763
"BMV","2012-06-18",0.114649681528
"BMV","2012-06-19",0.138004246284
"BMV","2012-06-20",0.143653516295
"BMV","2012-06-21",0.151172893137
"BMV","2012-06-22",0.176983435048
"BMV","2012-06-25",0.175289919715
"BMV","2012-06-26",0.149866190901
"BMV","2012-06-27",0.143359718557
"BMV","2012-06-28",0.108974358975
"BMV","2012-06-29",0.118197278912
"BMV","2012-07-02",0.121225010634
"BMV","2012-07-03",0.139940450871
"BMV","2012-07-04",0.101658868566
"BMV","2012-07-05",0.126724137931
"BMV","2012-07-06",0.135217391305
"BMV","2012-07-09",0.152661680599
"BMV","2012-07-10",0.158380994281
"BMV","2012-07-11",0.150332594234
"BMV","2012-07-12",0.172120125504
"BMV","2012-07-13",0.177728285079
"BMV","2012-07-16",0.213796253997
"BMV","2012-07-17",0.195523069895
"BMV","2012-07-18",0.169467787114
"BMV","2012-07-19",0.128076572469
"BMV","2012-07-20",0.084272194682
"BMV","2012-07-23",0.031752936059
"BMV","2012-07-24",0.056981296216
"BMV","2012-07-25",0.07695671185
"BMV","2012-07-26",0.111903700401
"BMV","2012-07-27",0.080723423025
"BMV","2012-07-30",0.098225876244
"BMV","2012-07-31",0.099091302467
"BMV","2012-08-01",0.108402263823
"BMV","2012-08-02",0.158586316266
"BMV","2012-08-03",0.191857744502
"BMV","2012-08-06",0.27652259332
"BMV","2012-08-07",0.251964636543
"BMV","2012-08-08",0.33759318424
"BMV","2012-08-09",0.275703324808
"BMV","2012-08-10",0.309851965288
"BMV","2012-08-13",0.23535204333
"BMV","2012-08-14",0.240768094535
"BMV","2012-08-15",0.231067961164
"BMV","2012-08-16",0.235803657363
"BMV","2012-08-17",0.259348034516
"BMV","2012-08-20",0.35
"BMV","2012-08-21",0.337244897959
"BMV","2012-08-22",0.330953595104
"BMV","2012-08-23",0.320687910976
"BMV","2012-08-24",0.319138019497
"BMV","2012-08-27",0.324268855823
"BMV","2012-08-28",0.322729604925
"BMV","2012-08-29",0.307770441849
"BMV","2012-08-30",0.275998028586
"BMV","2012-08-31",0.263516804675
"BMV","2012-09-03",0.327374872318
"BMV","2012-09-04",0.336057201226
"BMV","2012-09-05",0.400839454354
"BMV","2012-09-06",0.380661577608
"BMV","2012-09-07",0.314090019568
"BMV","2012-09-10",0.331027667984
"BMV","2012-09-11",0.302865612648
"BMV","2012-09-12",0.29324055666
"BMV","2012-09-13",0.329984932196
"BMV","2012-09-14",0.311056511057
"BMV","2012-09-17",0.287952987267
"BMV","2012-09-18",0.296767874633
"BMV","2012-09-19",0.319465081723
"BMV","2012-09-20",0.340920586747
"BMV","2012-09-21",0.370676303561
"BMV","2012-09-24",0.479260089686
"BMV","2012-09-25",0.472533632286
"BMV","2012-09-26",0.390724946694
"BMV","2012-09-27",0.36010230179
"BMV","2012-09-28",0.381572097865
"BMV","2012-10-01",0.402088772845
"BMV","2012-10-02",0.462140992167
"BMV","2012-10-03",0.448937273199
"BMV","2012-10-04",0.519392033544
"BMV","2012-10-05",0.515756302521
"BMV","2012-10-08",0.433663366336
"BMV","2012-10-09",0.407920792079
"BMV","2012-10-10",0.351737267969
"BMV","2012-10-11",0.337377508166
"BMV","2012-10-12",0.337775735294
"BMV","2012-10-15",0.368689207967
"BMV","2012-10-16",0.38026864289
"BMV","2012-10-17",0.381107491857
"BMV","2012-10-18",0.350458715597
"BMV","2012-10-19",0.333023255814
"BMV","2012-10-22",0.307407407406
"BMV","2012-10-23",0.326851851851
"BMV","2012-10-24",0.364761904762
"BMV","2012-10-25",0.333333333333
"BMV","2012-10-26",0.33348540146
"BMV","2012-10-29",0.315932818883
"BMV","2012-10-30",0.283250113481
"BMV","2012-10-31",0.330426801285
"BMV","2012-11-01",0.366079703429
"BMV","2012-11-02",0.366079703429
"BMV","2012-11-05",0.330922242314
"BMV","2012-11-06",0.34719710669
"BMV","2012-11-07",0.31849159473
"BMV","2012-11-08",0.274829931973
"BMV","2012-11-09",0.293518518518
"BMV","2012-11-12",0.277151870212
"BMV","2012-11-13",0.262730959891
"BMV","2012-11-14",0.207647843485
"BMV","2012-11-15",0.206100217864
"BMV","2012-11-16",0.202917202918
"BMV","2012-11-19",0.219130434783
"BMV","2012-11-20",0.208260869566
"BMV","2012-11-21",0.219130434783
"BMV","2012-11-22",0.248801742919
"BMV","2012-11-23",0.241394335512
"BMV","2012-11-26",0.278798744957
"BMV","2012-11-27",0.268489466606
"BMV","2012-11-28",0.272160356348
"BMV","2012-11-29",0.293618920125
"BMV","2012-11-30",0.237744034707
"BMV","2012-12-03",0.281491002571
"BMV","2012-12-04",0.284490145673
"BMV","2012-12-05",0.320205479452
"BMV","2012-12-06",0.316386554622
"BMV","2012-12-07",0.324031653478
"BMV","2012-12-10",0.317681895094
"BMV","2012-12-11",0.347292724196
"BMV","2012-12-12",0.347292724196
"BMV","2012-12-13",0.404044750431
"BMV","2012-12-14",0.395914819643
"BMV","2012-12-17",0.393809114359
"BMV","2012-12-18",0.395098882201
"BMV","2012-12-19",0.413793103449
"BMV","2012-12-20",0.386518771331
"BMV","2012-12-21",0.377682403434
"BMV","2012-12-24",0.370815450644
"BMV","2012-12-25",0.370815450644
"BMV","2012-12-26",0.365384615386
"BMV","2012-12-27",0.396052631579
"BMV","2012-12-28",0.402580071175
"BMV","2012-12-31",0.473327305606
"BMV","2013-01-01",0.473327305606
"BMV","2013-01-02",0.503533568904
"BMV","2013-01-03",0.480017761989
"BMV","2013-01-04",0.462527716185
"BMV","2013-01-07",0.444299390774
"BMV","2013-01-08",0.452132288946
"BMV","2013-01-09",0.452185201211
"BMV","2013-01-10",0.410504201682
"BMV","2013-01-11",0.428453267162
"BMV","2013-01-14",0.448054724241
"BMV","2013-01-15",0.426250534417
"BMV","2013-01-16",0.428632846087
"BMV","2013-01-17",0.441630901287
"BMV","2013-01-18",0.412878787879
"BMV","2013-01-21",0.465629053177
"BMV","2013-01-22",0.447903156074
"BMV","2013-01-23",0.410431808466
"BMV","2013-01-24",0.3352793995
"BMV","2013-01-25",0.346700083542
"BMV","2013-01-28",0.312653061225
"BMV","2013-01-29",0.32530612245
"BMV","2013-01-30",0.329098360655
"BMV","2013-01-31",0.326622843057
"BMV","2013-02-01",0.332232769294
"BMV","2013-02-04",0.341645885286
"BMV","2013-02-05",0.363258520365
"BMV","2013-02-06",0.312967581047
"BMV","2013-02-07",0.27318087318
"BMV","2013-02-08",0.260779436152
"BMV","2013-02-11",0.24109701187
"BMV","2013-02-12",0.235366352845
"BMV","2013-02-13",0.206508638007
"BMV","2013-02-14",0.233143785541
"BMV","2013-02-15",0.218813080339
"BMV","2013-02-18",0.223304912707
"BMV","2013-02-19",0.2257409663
"BMV","2013-02-20",0.202
"BMV","2013-02-21",0.229508196721
"BMV","2013-02-22",0.237176856791
"BMV","2013-02-25",0.224390243902
"BMV","2013-02-26",0.224390243902
"BMV","2013-02-27",0.238884397736
"BMV","2013-02-28",0.247091857201
"BMV","2013-03-01",0.26661392405
"BMV","2013-03-04",0.275396825397
"BMV","2013-03-05",0.273446774832
"BMV","2013-03-06",0.298775510204
"BMV","2013-03-07",0.300526528959
"BMV","2013-03-08",0.238535645472
"BMV","2013-03-11",0.300392156863
"BMV","2013-03-12",0.295140260766
"BMV","2013-03-13",0.310588235294
"BMV","2013-03-14",0.324505928855
"BMV","2013-03-15",0.279429250892
"BMV","2013-03-18",0.291716686675
"BMV","2013-03-19",0.295318127251
"BMV","2013-03-20",0.32924416304
"BMV","2013-03-21",0.348508634223
"BMV","2013-03-22",0.425373134327
"BMV","2013-03-25",0.429921259842
"BMV","2013-03-26",0.372120265521
"BMV","2013-03-27",0.37894736842
"BMV","2013-03-28",0.370399070128
"BMV","2013-03-29",0.378409976617
"BMV","2013-04-01",0.36398763524
"BMV","2013-04-02",0.360816944023
"BMV","2013-04-03",0.305788132509
"BMV","2013-04-04",0.346726190476
"BMV","2013-04-05",0.319196428571
"BMV","2013-04-08",0.32068452381
"BMV","2013-04-09",0.347923681257
"BMV","2013-04-10",0.396923076923
"BMV","2013-04-11",0.362878787879
"BMV","2013-04-12",0.342592592592
"BMV","2013-04-15",0.324436090226
"BMV","2013-04-16",0.308007448789
"BMV","2013-04-17",0.321590909092
"BMV","2013-04-18",0.332068311196
"BMV","2013-04-19",0.31116207951
"BMV","2013-04-22",0.285383725415
"BMV","2013-04-23",0.27564847077
"BMV","2013-04-24",0.262649671688
"BMV","2013-04-25",0.324615384616
"BMV","2013-04-26",0.283018867924
"BMV","2013-04-29",0.273863636365
"BMV","2013-04-30",0.27084133692
"BMV","2013-05-01",0.27084133692
"BMV","2013-05-02",0.224739970283
"BMV","2013-05-03",0.305141579731
"BMV","2013-05-06",0.328280961183
"BMV","2013-05-07",0.331111111111
"BMV","2013-05-08",0.288160291439
"BMV","2013-05-09",0.30625
"BMV","2013-05-10",0.247653429603
"BMV","2013-05-13",0.242052023122
"BMV","2013-05-14",0.324913892078
"BMV","2013-05-15",0.366236905721
"BMV","2013-05-16",0.335460710012
"BMV","2013-05-17",0.355680449618
"BMV","2013-05-20",0.391469594594
"BMV","2013-05-21",0.324958813839
"BMV","2013-05-22",0.282695374801
"BMV","2013-05-23",0.25295043273
"BMV","2013-05-24",0.213152804642
"BMV","2013-05-27",0.209980806142
"BMV","2013-05-28",0.245116813481
"BMV","2013-05-29",0.259202453988
"BMV","2013-05-30",0.290234375
"BMV","2013-05-31",0.292576419214
"BMV","2013-06-03",0.318787878788
"BMV","2013-06-04",0.292021061158
"BMV","2013-06-05",0.298525798526
"BMV","2013-06-06",0.284907183213
"BMV","2013-06-07",0.32860040568
"BMV","2013-06-10",0.337246963563
"BMV","2013-06-11",0.331836734694
"BMV","2013-06-12",0.33306122449
"BMV","2013-06-13",0.32393231265
"BMV","2013-06-14",0.314516129033
"BMV","2013-06-17",0.273643410852
"BMV","2013-06-18",0.256380952381
"BMV","2013-06-19",0.213432835821
"BMV","2013-06-20",0.180727409074
"BMV","2013-06-21",0.18037735849
"BMV","2013-06-24",0.145925925926
"BMV","2013-06-25",0.20569259962
"BMV","2013-06-26",0.249030256013
"BMV","2013-06-27",0.235384615385
"BMV","2013-06-28",0.238535645472
"BMV","2013-07-01",0.223574144487
"BMV","2013-07-02",0.219650986343
"BMV","2013-07-03",0.198880597016
"BMV","2013-07-04",0.249806949807
"BMV","2013-07-05",0.228768171384
"BMV","2013-07-08",0.225967062428
"BMV","2013-07-09",0.212213740457
"BMV","2013-07-10",0.19255601975
"BMV","2013-07-11",0.206630686199
"BMV","2013-07-12",0.164053537285
"BMV","2013-07-15",0.1758698941
"BMV","2013-07-16",0.145276627776
"BMV","2013-07-17",0.175391669851
"BMV","2013-07-18",0.2251497006
"BMV","2013-07-19",0.313131313132
"BMV","2013-07-22",0.412718204488
"BMV","2013-07-23",0.468802698145
"BMV","2013-07-24",0.425102880658
"BMV","2013-07-25",0.365002030044
"BMV","2013-07-26",0.342822774659
"BMV","2013-07-29",0.374285714286
"BMV","2013-07-30",0.328999211978
"BMV","2013-07-31",0.348818897637
"BMV","2013-08-01",0.361743912019
"BMV","2013-08-02",0.385999217834
"BMV","2013-08-05",0.370632116215
"BMV","2013-08-06",0.352443247403
"BMV","2013-08-07",0.353471949784
"BMV","2013-08-08",0.39530254777
"BMV","2013-08-09",0.427826784282
"BMV","2013-08-12",0.373343725643
"BMV","2013-08-13",0.400956556396
"BMV","2013-08-14",0.413095238095
"BMV","2013-08-15",0.399447949527
"BMV","2013-08-16",0.36214953271
"BMV","2013-08-19",0.302626570233
"BMV","2013-08-20",0.267195767196
"BMV","2013-08-21",0.268981304845
"BMV","2013-08-22",0.242528735631
"BMV","2013-08-23",0.240137878208
"BMV","2013-08-26",0.218591987553
"BMV","2013-08-27",0.184037194886
"BMV","2013-08-28",0.181536074476
"BMV","2013-08-29",0.180970873786
"BMV","2013-08-30",0.216299729625
"BMV","2013-09-02",0.224749421743
"BMV","2013-09-03",0.225086571758
"BMV","2013-09-04",0.233944954127
"BMV","2013-09-05",0.158801498128
"BMV","2013-09-06",0.164762255805
"BMV","2013-09-09",0.198064035741
"BMV","2013-09-10",0.237564959168
"BMV","2013-09-11",0.253318164582
"BMV","2013-09-12",0.232897770945
"BMV","2013-09-13",0.183534743203
"BMV","2013-09-16",0.174662668665
"BMV","2013-09-17",0.200760456274
"BMV","2013-09-18",0.240181268882
"BMV","2013-09-19",0.211336336336
"BMV","2013-09-20",0.182572614108
"BMV","2013-09-23",0.19284369115
"BMV","2013-09-24",0.214475179993
"BMV","2013-09-25",0.225732775029
"BMV","2013-09-26",0.220007665773
"BMV","2013-09-27",0.189544941707
"BMV","2013-09-30",0.1857573474
"BMV","2013-10-01",0.186219739292
"BMV","2013-10-02",0.143571428571
"BMV","2013-10-03",0.131663685152
"BMV","2013-10-04",0.082787167989
"BMV","2013-10-07",0.051628551628
"BMV","2013-10-08",0.050759668508
"BMV","2013-10-09",0.068917018284
"BMV","2013-10-10",0.072183098592
"BMV","2013-10-11",0.058269364969
"BMV","2013-10-14",0.039848849193
"BMV","2013-10-15",-0.025719120136
"BMV","2013-10-16",-0.036241610738
"BMV","2013-10-17",-0.035040431267
"BMV","2013-10-18",-0.019021739131
"BMV","2013-10-21",0.003838101885
"BMV","2013-10-22",0.065864022663
"BMV","2013-10-23",0.066992323796
"BMV","2013-10-24",0.065596650384
"BMV","2013-10-25",0.05
"BMV","2013-10-28",0.057133082449
"BMV","2013-10-29",0.091755777855
"BMV","2013-10-30",0.099044923948
"BMV","2013-10-31",0.072783718524
"BMV","2013-11-01",0.080054274084
"BMV","2013-11-04",0.077679782904
"BMV","2013-11-05",0.031929347825
"BMV","2013-11-06",0.038926174497
"BMV","2013-11-07",0.067539627843
"BMV","2013-11-08",0.085378868731
"BMV","2013-11-11",0.074803149606
"BMV","2013-11-12",0.052928722653
"BMV","2013-11-13",0.09528907923
"BMV","2013-11-14",0.177098674521
"BMV","2013-11-15",0.130780346821
"BMV","2013-11-18",0.116262482168
"BMV","2013-11-19",0.101640513552
"BMV","2013-11-20",0.088880892407
"BMV","2013-11-21",0.084165477889
"BMV","2013-11-22",0.057571528262
"BMV","2013-11-25",0.055107055107
"BMV","2013-11-26",0.062740974412
"BMV","2013-11-27",0.081272084806
"BMV","2013-11-28",0.081932773109
"BMV","2013-11-29",0.077957916523
"BMV","2013-12-02",0.107255520505
"BMV","2013-12-03",0.043463724506
"BMV","2013-12-04",0.046030687125
"BMV","2013-12-05",0.010700389105
"BMV","2013-12-06",-0.000319182892
"BMV","2013-12-09",-0.012897137464
"BMV","2013-12-10",-0.00963081862
"BMV","2013-12-11",-0.051491365777
"BMV","2013-12-12",-0.051491365777
"BMV","2013-12-13",-0.06221268771
"BMV","2013-12-16",-0.043586550436
"BMV","2013-12-17",-0.068476249228
"BMV","2013-12-18",-0.06779661017
"BMV","2013-12-19",-0.071627045385
"BMV","2013-12-20",-0.076923076923
"BMV","2013-12-23",-0.054517133957
"BMV","2013-12-24",-0.038822792736
"BMV","2013-12-25",-0.038822792736
"BMV","2013-12-26",-0.047574334899
"BMV","2013-12-27",-0.034558592523
"BMV","2013-12-30",-0.040596257533
"BMV","2013-12-31",-0.081620128874
"BMV","2014-01-01",-0.081620128874
"BMV","2014-01-02",-0.108401880141
"BMV","2014-01-03",-0.087608760877
"BMV","2014-01-06",-0.0942995755
"BMV","2014-01-07",-0.080445917445
"BMV","2014-01-08",-0.100389571471
"BMV","2014-01-09",-0.13379022646
"BMV","2014-01-10",-0.112302651177
"BMV","2014-01-13",-0.138390272148
"BMV","2014-01-14",-0.13167995276
"BMV","2014-01-15",-0.125299760192
"BMV","2014-01-16",-0.146253385494
"BMV","2014-01-17",-0.164930038702
"BMV","2014-01-20",-0.160857908848
"BMV","2014-01-21",-0.175811209439
"BMV","2014-01-22",-0.174679008659
"BMV","2014-01-23",-0.174901485299
"BMV","2014-01-24",-0.183322923173
"BMV","2014-01-27",-0.187344913151
"BMV","2014-01-28",-0.1592039801
"BMV","2014-01-29",-0.173082845704
"BMV","2014-01-30",-0.152019734813
"BMV","2014-01-31",-0.161659956643
"BMV","2014-02-03",-0.161400247831
"BMV","2014-02-04",-0.210966542751
"BMV","2014-02-05",-0.242073170732
"BMV","2014-02-06",-0.203228869896
"BMV","2014-02-07",-0.183866753756
"BMV","2014-02-10",-0.19861887537
"BMV","2014-02-11",-0.155672823219
"BMV","2014-02-12",-0.144797879391
"BMV","2014-02-13",-0.167499167499
"BMV","2014-02-14",-0.169631093544
"BMV","2014-02-17",-0.157005631004
"BMV","2014-02-18",-0.142051111849
"BMV","2014-02-19",-0.161974163631
"BMV","2014-02-20",-0.173710482529
"BMV","2014-02-21",-0.185
"BMV","2014-02-24",-0.198673300166
"BMV","2014-02-25",-0.188911022576
"BMV","2014-02-26",-0.192895086322
"BMV","2014-02-27",-0.226753670473
"BMV","2014-02-28",-0.229334191058
"BMV","2014-03-03",-0.282011242973
"BMV","2014-03-04",-0.273179838208
"BMV","2014-03-05",-0.252952144189
"BMV","2014-03-06",-0.214016341923
"BMV","2014-03-07",-0.185923388353
"BMV","2014-03-10",-0.205351586808
"BMV","2014-03-11",-0.230398069963
"BMV","2014-03-12",-0.225137278828
"BMV","2014-03-13",-0.26630760024
"BMV","2014-03-14",-0.301999403163
"BMV","2014-03-17",-0.275402726146
"BMV","2014-03-18",-0.25960346964
"BMV","2014-03-19",-0.258572752548
"BMV","2014-03-20",-0.266448347722
"BMV","2014-03-21",-0.273282887078
"BMV","2014-03-24",-0.303664921466
"BMV","2014-03-25",-0.311398678414
"BMV","2014-03-26",-0.289413773477
"BMV","2014-03-27",-0.303647158608
"BMV","2014-03-28",-0.295730845349
"BMV","2014-03-31",-0.27198190557
"BMV","2014-04-01",-0.273371104816
"BMV","2014-04-02",-0.295997776543
"BMV","2014-04-03",-0.299135768052
"BMV","2014-04-04",-0.300828729281
"BMV","2014-04-07",-0.282007896221
"BMV","2014-04-08",-0.268169014084
"BMV","2014-04-09",-0.257840688316
"BMV","2014-04-10",-0.281662995595
"BMV","2014-04-11",-0.27320733741
"BMV","2014-04-14",-0.26675862069
"BMV","2014-04-15",-0.246948623332
"BMV","2014-04-16",-0.236902050114
"BMV","2014-04-17",-0.231871596446
"BMV","2014-04-18",-0.236467236468
"BMV","2014-04-21",-0.226239067055
"BMV","2014-04-22",-0.225922592259
"BMV","2014-04-23",-0.237329286798
"BMV","2014-04-24",-0.209238299174
"BMV","2014-04-25",-0.262485481997
"BMV","2014-04-28",-0.247352941177
"BMV","2014-04-29",-0.222123104371
"BMV","2014-04-30",-0.188633615478
"BMV","2014-05-01",-0.188633615478
"BMV","2014-05-02",-0.188959660298
"BMV","2014-05-05",-0.229803025978
"BMV","2014-05-06",-0.24742554968
"BMV","2014-05-07",-0.262381747357
"BMV","2014-05-08",-0.243212669683
"BMV","2014-05-09",-0.237827188291
"BMV","2014-05-12",-0.196759259259
"BMV","2014-05-13",-0.199243746364
"BMV","2014-05-14",-0.229058347776
"BMV","2014-05-15",-0.215570628133
"BMV","2014-05-16",-0.206093189965
"BMV","2014-05-19",-0.210838021913
"BMV","2014-05-20",-0.185432473444
"BMV","2014-05-21",-0.175629468449
"BMV","2014-05-22",-0.1802921977
"BMV","2014-05-23",-0.177394034536
"BMV","2014-05-26",-0.161033163265
"BMV","2014-05-27",-0.163388324874
"BMV","2014-05-28",-0.175945862812
"BMV","2014-05-29",-0.178136419001
"BMV","2014-05-30",-0.18982742961
"BMV","2014-06-02",-0.169533169534
"BMV","2014-06-03",-0.171262254902
"BMV","2014-06-04",-0.154545454545
"BMV","2014-06-05",-0.144118574582
"BMV","2014-06-06",-0.137876884422
"BMV","2014-06-09",-0.168549618321
"BMV","2014-06-10",-0.181955797759
"BMV","2014-06-11",-0.173460006129
"BMV","2014-06-12",-0.160134721372
"BMV","2014-06-13",-0.16037735849
"BMV","2014-06-16",-0.161656441718
"BMV","2014-06-17",-0.150943396226
"BMV","2014-06-18",-0.155852031534
"BMV","2014-06-19",-0.143296432964
"BMV","2014-06-20",-0.12257859638
"BMV","2014-06-23",-0.111253196931
"BMV","2014-06-24",-0.117647058824
"BMV","2014-06-25",-0.150771167769
"BMV","2014-06-26",-0.168633540373
"BMV","2014-06-27",-0.15099626401
"BMV","2014-06-30",-0.143746110765
"BMV","2014-07-01",-0.127408328154
"BMV","2014-07-02",-0.11632970451
"BMV","2014-07-03",-0.115779645192
"BMV","2014-07-04",-0.128822984245
"BMV","2014-07-07",-0.11301369863
"BMV","2014-07-08",-0.108091221493
"BMV","2014-07-09",-0.122795969773
"BMV","2014-07-10",-0.123885350318
"BMV","2014-07-11",-0.118210862619
"BMV","2014-07-14",-0.0814717477
"BMV","2014-07-15",-0.09392087488
"BMV","2014-07-16",-0.09464344397
"BMV","2014-07-17",-0.101430429129
"BMV","2014-07-18",-0.099055066798
"BMV","2014-07-21",-0.144615384616
"BMV","2014-07-22",-0.166813768755
"BMV","2014-07-23",-0.180539609644
"BMV","2014-07-24",-0.180190586197
"BMV","2014-07-25",-0.167757287329
"BMV","2014-07-28",-0.157659002688
"BMV","2014-07-29",-0.168696168697
"BMV","2014-07-30",-0.168099614586
"BMV","2014-07-31",-0.212492702861
"BMV","2014-08-01",-0.211133544852
"BMV","2014-08-04",-0.233634311513
"BMV","2014-08-05",-0.216270409624
"BMV","2014-08-06",-0.220483641536
"BMV","2014-08-07",-0.20463768116
"BMV","2014-08-08",-0.218544935806
"BMV","2014-08-11",-0.223251895534
"BMV","2014-08-12",-0.216799091941
"BMV","2014-08-13",-0.220483641536
"BMV","2014-08-14",-0.226621735467
"BMV","2014-08-15",-0.230205691744
"BMV","2014-08-18",-0.212407089766
"BMV","2014-08-19",-0.186440677967
"BMV","2014-08-20",-0.17059349836
"BMV","2014-08-21",-0.163860493085
"BMV","2014-08-22",-0.144310823312
"BMV","2014-08-25",-0.145460160593
"BMV","2014-08-26",-0.107883817427
"BMV","2014-08-27",-0.085078534031
"BMV","2014-08-28",-0.058765594222
"BMV","2014-08-29",-0.079907925024
"BMV","2014-09-01",-0.120038107336
"BMV","2014-09-02",-0.112684922883
"BMV","2014-09-03",-0.106155778894
"BMV","2014-09-04",-0.115241635687
"BMV","2014-09-05",-0.047511312217
"BMV","2014-09-08",-0.080379746835
"BMV","2014-09-09",-0.101926662523
"BMV","2014-09-10",-0.137672465507
"BMV","2014-09-11",-0.121633888049
"BMV","2014-09-12",-0.095074812968
"BMV","2014-09-15",-0.073069559668
"BMV","2014-09-16",-0.073069559668
"BMV","2014-09-17",-0.056681443952
"BMV","2014-09-18",-0.107795371498
"BMV","2014-09-19",-0.083359157112
"BMV","2014-09-22",-0.066985645933
"BMV","2014-09-23",-0.078623302811
"BMV","2014-09-24",-0.091107644305
"BMV","2014-09-25",-0.108074534162
"BMV","2014-09-26",-0.087338988376
"BMV","2014-09-29",-0.082832753714
"BMV","2014-09-30",-0.07944073721
"BMV","2014-10-01",-0.101412872841
"BMV","2014-10-02",-0.095252966896
"BMV","2014-10-03",-0.062598798608
"BMV","2014-10-06",-0.069448869066
"BMV","2014-10-07",-0.040527182866
